0.15	0.75	bite
0.8999999999999999	1.95	bite
1.95	3.4499999999999997	bite
4.2	5.25	chewbite
5.25	6.1499999999999995	chewbite
6.1499999999999995	7.05	chewbite
7.05	7.949999999999999	chewbite
7.949999999999999	8.85	chewbite
8.85	9.75	chew
9.75	10.65	bite
10.65	12.450000000000001	chewbite
12.45	13.5	chewbite
15.0	15.9	chew
15.899999999999999	16.8	chew
16.8	17.7	chew
17.849999999999998	18.6	chew
18.75	19.5	chew
19.65	20.55	chew
20.55	21.45	chew
21.599999999999998	22.35	chew
22.5	23.4	chew
23.4	24.3	chew
24.45	25.2	chew
25.349999999999998	26.25	chew
26.25	27.15	chew
27.75	28.5	chew
28.65	29.4	chew
30.0	30.75	chew
30.75	31.65	chew
31.95	32.699999999999996	chew
33.0	33.9	chew
33.9	34.65	chew
