0.0	1.05	bite
1.5	2.4	bite
2.4	3.5999999999999996	bite
4.05	5.1	bite
5.7	6.6	bite
7.199999999999999	8.25	bite
8.25	9.15	bite
10.95	11.85	chew
12.9	13.8	chewbite
13.799999999999999	14.55	bite
14.399999999999999	16.35	chew
16.349999999999998	17.25	chewbite
17.7	18.75	chew
18.599999999999998	19.65	chewbite
19.65	20.4	bite
20.849999999999998	21.9	bite
21.75	22.65	chew
23.849999999999998	24.75	bite
25.349999999999998	26.25	bite
26.4	27.15	bite
27.15	27.9	bite
27.75	28.8	chew
28.799999999999997	29.7	chewbite
29.849999999999998	31.65	bite
31.65	32.55	bite
32.699999999999996	33.74999999999999	chew
36.6	37.49999999999999	chew
37.5	38.55	chew
38.55	39.599999999999994	chew
39.6	40.65	chew
40.65	41.4	chew
41.4	43.49999999999999	chew
43.8	44.55	chew
