0.15	0.8999999999999999	bite
1.2	2.0999999999999996	bite
2.4	3.3	bite
3.3	4.2	bite
4.6499999999999995	6.1499999999999995	bite
6.6	7.499999999999999	bite
7.5	8.1	chew
8.1	8.85	chew
8.7	10.65	chewbite
11.1	11.85	chewbite
11.85	12.75	chewbite
12.6	13.5	chew
15.0	15.75	bite
16.05	17.7	chew
17.7	18.6	chew
18.599999999999998	20.25	chew
20.25	21.15	chew
21.15	22.95	chew
22.95	25.5	chew
25.5	26.55	chew
26.55	27.3	chew
27.3	28.2	chew
28.2	29.099999999999998	chew
29.4	30.15	chew
30.15	33.599999999999994	chew
33.6	35.4	chew
35.4	36.3	chew
36.3	37.05	chew
37.05	37.949999999999996	chew
37.949999999999996	38.849999999999994	chew
39.15	39.9	chew
39.9	40.65	chew
40.65	43.05	chew
43.05	44.699999999999996	chew
44.699999999999996	45.599999999999994	chew
45.6	46.349999999999994	chew
47.55	48.3	chew
48.3	49.05	chew
49.199999999999996	50.099999999999994	chew
50.55	53.849999999999994	chew
