0.15	1.05	bite
1.05	1.65	bite
1.7999999999999998	2.55	bite
2.55	3.3	bite
3.3	4.2	bite
4.2	5.1	bite
5.25	6.0	bite
6.0	7.499999999999999	chewbite
7.6499999999999995	8.4	chewbite
8.549999999999999	9.3	chewbite
9.299999999999999	10.05	chew
10.35	11.25	chewbite
11.25	12.9	chewbite
12.9	13.8	chewbite
13.799999999999999	14.4	chew
14.399999999999999	16.2	chewbite
16.2	17.1	chewbite
17.099999999999998	18.0	chewbite
18.0	19.65	chewbite
19.65	20.4	chewbite
20.4	21.3	chewbite
21.15	22.05	chew
22.2	22.95	chewbite
23.099999999999998	24.0	chewbite
24.3	25.2	chewbite
25.2	26.1	chew
26.099999999999998	26.7	bite
27.15	27.9	bite
28.05	28.8	chew
28.799999999999997	29.7	chew
29.7	30.45	chew
30.45	31.349999999999998	chew
31.349999999999998	33.74999999999999	chew
33.75	34.49999999999999	chew
35.1	36.74999999999999	chew
36.9	37.65	bite
38.25	39.3	bite
39.3	40.199999999999996	bite
40.199999999999996	41.699999999999996	bite
42.15	42.9	chew
42.9	44.55	chew
44.55	46.349999999999994	chew
46.8	47.699999999999996	chew
47.699999999999996	49.349999999999994	chew
49.35	50.24999999999999	chew
