0.15	1.2	bite
2.25	2.9999999999999996	bite
3.15	4.05	chew
4.05	4.6499999999999995	chewbite
4.95	5.85	chew
5.85	6.6	bite
6.45	7.35	chew
7.35	8.25	chew
8.25	9.0	chew
9.0	9.75	bite
9.9	10.65	chewbite
10.65	11.85	chew
12.9	13.65	chew
13.65	14.55	chewbite
14.7	15.45	chewbite
15.6	16.35	chewbite
16.349999999999998	17.25	chew
17.25	18.0	chewbite
18.15	19.05	chew
19.05	19.8	chewbite
19.95	20.7	chewbite
20.849999999999998	21.75	chewbite
21.75	22.65	chewbite
22.65	23.7	chew
23.55	24.45	chewbite
24.75	25.5	chewbite
25.5	27.0	chew
27.0	27.9	chew
27.75	28.65	chewbite
28.799999999999997	29.4	chewbite
29.4	30.3	chew
30.299999999999997	31.05	chewbite
31.2	32.099999999999994	chewbite
32.1	32.699999999999996	chewbite
33.6	34.349999999999994	bite
34.5	35.4	chew
35.4	36.15	chewbite
36.15	37.199999999999996	chew
37.199999999999996	37.949999999999996	chewbite
37.949999999999996	38.849999999999994	chewbite
38.85	39.599999999999994	chewbite
39.75	40.49999999999999	chew
40.5	41.4	chew
41.4	42.15	chewbite
42.3	43.349999999999994	chewbite
43.35	44.24999999999999	chewbite
44.55	45.3	chewbite
45.15	46.199999999999996	chew
46.199999999999996	46.949999999999996	chewbite
46.949999999999996	48.449999999999996	chew
49.05	49.949999999999996	chewbite
49.949999999999996	50.849999999999994	chewbite
50.85	51.74999999999999	chewbite
51.9	53.699999999999996	chewbite
53.85	54.599999999999994	chew
54.6	55.349999999999994	chew
55.199999999999996	55.949999999999996	chewbite
55.949999999999996	56.849999999999994	chew
56.699999999999996	57.599999999999994	chewbite
57.599999999999994	58.49999999999999	chewbite
58.5	59.39999999999999	chewbite
59.849999999999994	60.89999999999999	chew
60.9	61.49999999999999	chew
61.65	62.55	chewbite
66.45	69.14999999999999	chew
69.14999999999999	70.05	chew
70.2	71.1	chew
71.1	71.85	chew
71.85	72.75	chew
72.75	75.14999999999999	chew
75.89999999999999	76.64999999999999	chew
77.25	77.85	chew
