0.8999999999999999	1.8	bite
2.6999999999999997	3.4499999999999997	bite
3.4499999999999997	4.35	bite
5.1	6.0	bite
6.0	6.8999999999999995	chew
8.25	9.0	bite
9.15	9.9	chewbite
10.049999999999999	10.8	chewbite
10.95	11.700000000000001	chew
11.85	12.9	bite
13.049999999999999	13.8	chewbite
13.799999999999999	14.55	chewbite
14.7	15.45	chewbite
16.05	16.8	bite
16.65	17.4	chew
17.55	18.15	chew
18.15	18.75	chew
19.05	19.8	chew
20.25	21.0	chew
21.0	21.6	chew
21.599999999999998	22.95	chew
22.95	23.55	chew
23.55	24.3	chew
24.599999999999998	25.5	chew
25.5	26.4	chew
27.15	27.75	bite
28.05	28.65	bite
29.099999999999998	29.7	chew
29.849999999999998	30.599999999999998	chew
30.75	31.5	bite
32.699999999999996	33.449999999999996	bite
33.6	34.349999999999994	chew
34.35	35.099999999999994	chew
35.1	35.849999999999994	chew
35.85	36.599999999999994	chew
36.6	37.199999999999996	bite
38.85	39.449999999999996	chewbite
39.449999999999996	40.349999999999994	chewbite
40.35	41.099999999999994	chew
41.25	41.849999999999994	bite
42.0	42.74999999999999	chewbite
42.75	43.65	chewbite
44.1	44.99999999999999	chew
44.85	45.599999999999994	chewbite
45.6	47.24999999999999	chew
47.25	48.9	chew
48.9	52.8	chew
52.8	53.699999999999996	chew
53.699999999999996	54.449999999999996	bite
54.6	55.349999999999994	bite
55.8	56.55	bite
56.699999999999996	57.3	bite
58.199999999999996	58.64999999999999	bite
59.25	60.14999999999999	bite
60.599999999999994	61.349999999999994	chew
61.65	62.39999999999999	chew
62.849999999999994	63.599999999999994	chew
63.9	64.8	chew
64.95	65.69999999999999	chew
