0.0	0.75	bite
0.8999999999999999	1.65	bite
1.95	2.8499999999999996	bite
2.85	3.5999999999999996	bite
4.35	5.25	bite
5.3999999999999995	6.1499999999999995	bite
6.1499999999999995	7.199999999999999	bite
7.05	7.949999999999999	chew
7.8	8.700000000000001	chewbite
8.7	9.450000000000001	chew
9.6	10.5	chewbite
10.5	11.4	chewbite
11.4	13.950000000000001	chewbite
13.95	14.7	chew
14.85	15.75	chewbite
15.75	17.4	chewbite
17.55	18.6	chewbite
18.45	20.1	chew
19.95	21.0	chewbite
21.0	21.75	chew
21.75	22.65	chewbite
22.65	23.55	chew
23.7	24.45	chewbite
24.45	25.35	chew
25.2	27.15	chewbite
27.15	29.099999999999998	chewbite
29.099999999999998	30.0	chewbite
30.0	30.9	chewbite
30.9	32.849999999999994	chewbite
32.699999999999996	33.449999999999996	chew
33.449999999999996	34.49999999999999	chewbite
34.5	35.4	chewbite
35.4	36.15	chew
36.15	37.05	chewbite
37.199999999999996	38.099999999999994	chew
38.1	39.15	chewbite
39.15	39.9	chewbite
39.9	40.949999999999996	chewbite
40.949999999999996	41.849999999999994	chewbite
41.85	42.599999999999994	chew
42.9	43.49999999999999	bite
43.65	47.4	chewbite
47.4	48.3	chewbite
48.15	49.05	chew
49.199999999999996	49.949999999999996	chew
49.8	51.74999999999999	chewbite
51.75	52.49999999999999	chew
52.5	53.55	chewbite
53.55	54.449999999999996	chewbite
54.3	55.949999999999996	chew
55.949999999999996	57.15	chewbite
57.15	58.05	chew
58.05	59.099999999999994	chewbite
59.25	61.05	chew
61.05	61.949999999999996	chew
61.949999999999996	63.74999999999999	chew
64.05	65.69999999999999	chew
65.7	67.64999999999999	chew
68.25	69.0	chew
69.14999999999999	70.19999999999999	chew
70.2	73.64999999999999	chew
73.8	78.3	chew
78.3	79.05	chew
79.05	79.94999999999999	chew
79.95	80.85	chew
80.85	81.89999999999999	chew
81.89999999999999	83.85	chew
83.85	85.05	chew
85.64999999999999	86.69999999999999	chew
86.7	87.89999999999999	chew
88.2	89.39999999999999	chew
89.39999999999999	90.3	chew
90.3	91.35	chew
91.35	93.0	chew
93.0	93.89999999999999	chew
93.89999999999999	94.8	chew
