1.3499999999999999	2.25	bite
2.4	2.9999999999999996	bite
3.15	3.7499999999999996	bite
5.3999999999999995	6.75	bite
7.949999999999999	8.4	bite
9.0	10.05	chew
10.2	10.950000000000001	chewbite
10.95	11.85	chewbite
12.0	13.65	chewbite
13.65	14.4	chewbite
14.7	15.45	chew
15.45	16.2	bite
16.5	17.25	chew
17.25	18.15	chewbite
18.15	18.75	chew
18.9	19.65	chewbite
19.65	20.4	chewbite
20.55	21.3	chewbite
21.45	22.2	chew
22.2	23.1	chewbite
23.4	24.15	chew
24.15	24.9	chewbite
25.05	25.8	chewbite
26.55	27.3	chewbite
27.3	28.05	chew
28.2	28.95	chewbite
29.099999999999998	29.849999999999998	chewbite
29.849999999999998	30.599999999999998	chew
30.75	31.5	bite
31.5	32.099999999999994	chew
32.25	32.99999999999999	chew
33.0	33.9	chew
33.9	34.65	chew
34.65	35.4	chew
35.4	38.099999999999994	chew
39.6	40.65	chew
46.949999999999996	47.699999999999996	bite
48.15	49.05	bite
49.199999999999996	50.099999999999994	bite
50.55	51.3	chewbite
51.3	52.05	chew
52.199999999999996	53.099999999999994	chew
53.1	53.99999999999999	chew
54.0	54.9	chew
55.65	56.699999999999996	chew
56.85	57.74999999999999	chew
57.75	58.64999999999999	chew
65.39999999999999	66.75	chew
70.35	71.39999999999999	chew
81.6	82.35	bite
82.64999999999999	83.25	chewbite
84.45	85.19999999999999	chewbite
86.1	86.85	chewbite
86.85	87.6	chewbite
89.85	90.89999999999999	chew
91.2	92.39999999999999	chew
96.0	96.75	bite
97.05	97.94999999999999	bite
99.6	100.8	chew
108.0	109.19999999999999	chew
109.35	110.55	chew
110.55	111.6	chew
114.6	115.8	chew
117.44999999999999	118.35	bite
118.35	119.24999999999999	bite
120.75	121.49999999999999	chew
123.44999999999999	124.35	bite
125.1	125.99999999999999	bite
127.64999999999999	128.55	bite
128.54999999999998	129.3	bite
129.29999999999998	130.05	bite
130.5	131.25	bite
131.85	132.6	bite
132.75	133.5	bite
136.65	137.25	bite
138.0	138.6	bite
138.6	139.35	chew
139.5	140.25	chew
140.25	141.0	chewbite
141.29999999999998	142.35	chew
142.35	143.25	chew
143.25	144.15	chew
144.29999999999998	145.20000000000002	chew
145.35	146.1	chew
146.1	147.15	chew
147.6	148.35	chew
148.35	149.1	chew
149.25	150.15	chew
150.15	151.65	chew
