0.15	0.8999999999999999	bite
1.05	1.5	bite
2.55	2.9999999999999996	bite
3.3	3.8999999999999995	bite
4.5	5.85	bite
6.0	7.199999999999999	bite
7.199999999999999	7.949999999999999	bite
8.1	8.85	chew
8.85	9.6	chewbite
9.75	10.5	chewbite
10.5	11.25	chew
11.25	12.15	chewbite
12.15	13.05	chewbite
13.049999999999999	13.8	chewbite
14.25	15.15	chewbite
15.299999999999999	16.65	chewbite
16.8	17.7	chewbite
17.7	18.6	chewbite
18.599999999999998	19.5	chewbite
19.5	20.4	chewbite
20.55	21.3	chewbite
21.45	22.35	bite
22.65	23.4	chewbite
23.4	24.45	chewbite
24.45	25.35	chewbite
25.5	26.1	bite
26.099999999999998	26.85	chewbite
27.3	27.9	chew
29.25	30.0	bite
30.45	31.5	chew
31.5	32.4	chew
32.4	33.3	chew
34.65	35.4	chew
35.4	36.15	chew
36.15	39.449999999999996	chew
39.449999999999996	44.4	chew
44.699999999999996	46.349999999999994	chew
46.35	47.99999999999999	chew
48.0	48.9	chew
48.9	49.8	chew
49.8	50.55	chew
50.55	52.199999999999996	chew
52.35	53.24999999999999	chew
53.25	55.65	chew
55.65	56.4	chew
56.4	57.3	chew
